comments,ratings
"Medium light brown head. Dark brown body. Roasty chocolatey aroma with earthy nutty notes. Dry-sweet roasty dusty taste with fruity earthy notes. Vaguely Belgian yeast profile. Mid-bodied. Dry chocolatey hoppy aftertaste. Very nice. Delicate and full of flavour. &#40;0.5l bottle, HJ Hansen, Odensen.&#41;",13
"Medium offwhite head. Muddy orangey brown body. Walnut rye and earth aroma with notes of peas and fruit. Dry-sweetish earthy peas and ash taste with rye and roasty fruit notes. Fizzy mouthfeel. Mid-bodied. Dry ashy herbal aftertaste. Quite nice, but don't like the ash. Girlfriend likes it, though. &#40;0.5l bottle, HJ Hansen, Odensen.&#41;",11
"Big white head doesn't last. Amber hazy body with vigourous carbonation. No aroma at all. Dry-acidic vinegary malty taste. Yuck. Infected. Undrinkable. &#40;0.2l sampler, Flakhaven, Odense.&#41;",6
"Small offwhite head. Deep amber body with carbonation. Light sugary malty aroma, very faint. Dryish dusty earthy caramel taste with roasty meaty notes. Soft, mild mouthfeel. Delicate palate. Mid-to-full body. Dry spicy grainy burnt aftertaste. Very nice. Highly drinkable. &#40;0.2l sampler at Flakhaven, Odense.&#41;",13
"Medium lasting brown shiny head. Very faint aroma. Sour acidic taste ruins everything. Yuck. Undrinkable. &#40;0.2l sampler at Flakhaven, Odense, as English Dark Ale.&#41;",4
"Medium very white head. Hazy pale yellow body with vigourous carbonation. Light fruity grassy aroma with floral notes. Harmonic and delicate. Dry delicate mealy spicy grassy taste with straw and grain notes. Mid-bodied. Dusty oily mouthfeel. Dry floral grassy mealy aftertaste. Nice. Really refreshing and full of taste. &#40;0.2l sampler at Flakhaven, Odense.&#41;",12
"Medium brown head doesn't last. Opaque black body. Harmonic roasty chocolatey alcoholic aroma with sugary notes. Intense alcoholic roasty coffee and chocolate taste with vanilla and sugar notes. Full body. Sweetish spicy alcoholic coffee aftertaste with earthy chocolate notes. Very nice and highly drinkable. The alcohol is nicely integrated. Spices don't show up very distinctly, but they are present. Barreling no doubt rounded it off, and also added the vanilla, perhaps. Quite sweet. &#40;0.5l bottle, HJ Hansen, Odense.&#41;",15
"Medium offwhite head. Hazy brown body. Vague malty aroma with syrupy caramelized sugar notes. Dry-sweetish earthy caramelized sugar and caramel taste with roasty grassy notes. Fullish body. Smooth, mild mouthfeel. Bitter dandelion and roasty caramel aftertaste with bitter chocolate notes. Quite nice, if perhaps a bit too dry. &#40;0.5l bottle, SuperBrugsen, Billinge.&#41;",13
"Medium white head. Faintly greenish yellow body. Perfumy fruity corn aroma with sugary notes. Dry-sweetish chalky grassy taste. Mid-bodied. Sharpish fizzy mouthfeel. Bitter aftertaste of nothing at all. Thoroughly useless. &#40;0.5l bottle, HJ Hansen, Odense.&#41;",8
"Smallish white head. Coudly pale yellow body. Dense fruity mealy raspberry aroma, harmonic and mild, though a bit meaty and strange. Dry-sweetish chalky fruity grassy taste with herbal raspberry notes. Chalky mouthfeel. Mid-bodied. Dry herbal chalky aftertaste with faint coriander notes. Boring and neutral, and not really very fresh. I'm disappointed. &#40;0.75l bottle, HJ Hansen, Odense.&#41;",11
"Medium darkish brown lasting head. Apparently opaque black body. Strong chocolatey alcoholic aroma with roasty milky notes. Dry-sweetish alcoholic roasty burnt coffee taste, kind of thinnish, with milky notes. Thinnish body. Softish mouthfeel with considerable alcohol heat. Strong dry alcoholic chocolate aftertaste with hoppy notes. Nice, but too alcoholic for me, which clashes with the chocolate. Burnt taste lingers. Leaves sticky sugars on lips. Approved by girlfriend, no doubt on account of the chocolate and general smoothness. &#40;0.355l bottle, Cuckoo's Nest Café, Odense.&#41; ",14
"Medium brown lasting head. Apparently opaque black body. Roasty salty licorice and pine needle aroma with peppery notes. Dry-sweetish roasty milky licorice taste with burnt sooty notes. Mid-to-full body. Mild mouthfeel with some alcohol heat. Dry pine needle hop aftertaste with coffee and alcohol notes. It's not bad, but lacks character and smoothness. No need for all that alcohol in a beer this mild. &#40;0.5l bottle, SuperBrugsen, Billinge.&#41;",13
"Medium coarseish white lasting head. Hazy paleish yellow body with floaties and vigourous carbonation. Aroma of wheat biscuits and honey, somewhat neutral. Dry-sweetish plastic honey and wheat taste with floral notes. Sharpish mouthfeel. Mid-bodied. Dry floral honey aftertaste. Nice, fresh, but quite neutral. Probably refreshing in summer. &#40;0.5l bottle, SuperBrugsen, Billinge.&#41;",12
"Medium brownish beige head. Lovely brown body. Papery vaguely caramelly aroma, pretty neutral. Dry-acidic roasty papery meaty taste with considerable background sweetness. Dusty mouthfeel. Dry roasty caramelly aftertaste with burnt harsh dandelion notes. Could do without this one. &#40;0.33l can, from SuperBrugsen, Billinge.&#41;",11
"Biggish white head. Yellow body with carbonation. Fruity rubbery aroma with harsh herbal notes. Dry-sweetish corn, rubber, and harsh herbal taste with alcohol notes. Fullish body. Dusty mouthfeel. Dry harsh herbal aftertaste, probably from the gale. Did not enjoy this. Drainpour. &#40;0.33l can, from SuperBrugsen, Billinge.&#41;",8
"Medium shiny offwhite head. Amber body with light carbonation. Strong fruity citric aroma with malty notes. Dry peas and ash taste with orangey notes. Dusty, chalky mouthfeel. Mid-to-thin body. Dry earthy floral ash aftertaste ends abruptly. Quite nice, but the ashy character really detracts. &#40;0.5l bottle, Franck A, Odense.&#41;",12
"Medium brown head doesn't last. Hazy dark red body. Earthy nutty syrupy aroma with vinuous notes. Dry-sweetish alcoholic papery wooden notes. Noticeable alcohol heat. Full body. Dry straw, caramel, and paper aftertaste with nutty hoppy peppery notes. Astringent wooden taste lingers. Quite nice, if a bit subdued, and somewhat muted by &#40;I assume&#41; aging. &#40;0.5l bottle from SuperBest, Copenhagen.&#41;",14
"Medium brown head. Opaque black body. Roasty metallic citric hop aroma. Bitter-sweetish burnt citric taste, kind of neutral. Thinnish body. Light acidity, possibly from infection. Dry burnt sooty citric aftertaste. Not very successful, probably because of light infection. &#40;0.5l bottle from Skjold Burne, Copenhagen. Should rerate.&#41;",12
"Medium beige head doesn't last. Deep dark red barely translucent body. Earthy roasty licorice aroma with coke notes. Dry-sweetish licorice and roasty malts taste with earthy chocolate notes. Mid-bodied. Mild mouthfeel. Dry roasty earthy aftertaste with spicy metal notes. Maybe not quite harmonic enough, but delicate and nice. &#40;0.5l bottle, Skjold Burne, Copenhagen.&#41;",12
"Big offwhite lasting head. Deep amber body. Intense tropical fruit &#40;mango&#41; hop aroma with earthy citric notes. Intense dry orangey citric resiny alcoholic taste with wooden notes. Harmonic. Sharpish mouthfeel. Mid-bodied. Dry wooden citric floral hoppy aftertaste. Very good, but could use more malts and body. &#40;0.5l bottle at Ørsteds Ølbar, Copenhagen.&#41;",14
"Small very white head. Hazy orange body with light carbonation. Light fruity floral aroma. Dry floral fruity golden hop taste with earthy wooden notes. Thinnish body. Dry resiny wooden floral aftertaste with strawberry notes. A bit harsh in the bitterness, but still nice. &#40;0.25l draft at Ørsteds Ølbar.&#41;",12
"Small white head doesn't last. Opaque muddy pale yellow body. Floral citric coriander aroma with mealy notes. Dry-tartish lemony mealy wheaty taste, kind of neutral. Thinnish body. Muddy, chalky mouthfeel. Dry bitterish chalky aftertaste. A bit thin and boring. &#40;0.25l draft at Ørsteds Ølbar, Copenhagen.&#41;",11
"Medium offwhite head. Brown body with vigourous carbonation. Banana and licorice aroma with brown sugar notes. Dry and faintly sweet roasty sugary taste with cinnamon notes. Thinnish body. Dry cinnamon and spice aftertaste with earthy papery notes. Quite nice, but lacking in body and malt character. &#40;0.66l bottle, grocery store, Copenhagen. Rated again 2011, exact same score.&#41;",13
"Medium offwhite coarseish head. Light orangey body with vigourous carbonation. Fruity herbal citric aroma with spicy notes. Dry orangey mealy taste with grassy notes. Thinnish body. Fizzy mouthfeel. Dryish metallic fruity aftertaste. Neutral and a bit boring. Not bad, though. &#40;0.66l bottle, grocery store, Copenhagen.&#41;",12
"Medium white head. Paleish yellow body with light carbonation. Neutral mealy apple aroma. Dry-sweetish mealy apple taste with something spicy and herbal, which might well be birch syrup. Mid-bodied. Clean, fresh palate. Dryish mealy herbal aftertaste with grassy notes. Fresh spicy herbal taste grows more prominent with time. Perfectly decent, but unremarkable. &#40;0.5l bottle, Oslo-Copenhagen ferry.&#41;",12
"Big yellowish beige shiny lasting head. Opaque dark amber body. Strong malty alcoholic aroma with earthy toffee notes. Intense malty caramelly wooden resiny taste with alcohol notes. Sharpish mouthfeel. Fullish body. Dry gasoline, wood, and caramelly roast malts aftertaste. Very nice. &#40;0.355l bottle from some corner store in Copenhagen.&#41;",15
"Medium offwhite head. Hazy amber body. Fruity floral hop aroma. Dry floral smoky peas taste. Thinnish body. Fresh palate. Dry dusty malty aftertaste with hoppy notes. Quite nice, but probably better when fresh. &#40;0.5l bottle, Copenhagen. Should rerate.&#41;",13
"Big offwhite lasting head. Yellow body with light carbonation. Neutral malty mealy aroma. Dry-sweetish mealy malts taste with buttery grassy notes. Mid-bodied. Smooth, clean mouthfeel. Dry grassy straw aftertaste. Harmonic. Nice. Highly drinkable&#033; &#40;0.5l bottle, Rewe, Dresden.&#41;",12
"Medium yellowish beige head. Deep dark red body. Sugary vinuous malty caramelly aroma. Sweetish earthy malty straw taste with papery notes. Thinnish body. Mild mouthfeel. Dry earthy caramel and licorice aftertaste. Very nice. &#40;0.33l bottle, traded from Allen.&#41;",13
"Big very white fine-laced head. Greenish-yellow body. Fruity malty aroma, harmonic but a bit faint. Dry-sweetish straw and grain taste with grassy notes. Also harmonic. Clean, fresh palate. Dry grassy fruity aftertaste. Nice. &#40;0.5l bottle, Rewe, Dresden.&#41;",13
"Medium white head. Paleish yellow body. Grassy malty aroma. Dryish malty sodaish taste with corn and hop notes. Mid-bodied. Dry peas and grass aftertaste with corn notes. It's not really bad, but not good, either. &#40;0.5l bottle, unreadable, Tallinn.&#41;",10
Medium white head doesn't last. Yellow body with light carbonation. Full malty grassy aroma with papery caramelly notes. Dry resiny grassy taste with peppery herbal notes. Mid-bodied. Smoothish mouthfeel. Dryish sulphury grassy vegetable aftertaste with malty notes. &#40;0.5l bottle from some store in Tallinn.&#41;,9
"Medium beige head. Deep dark red body. Fruity smoky roasty aroma with malty notes. Dry smoky malty roasty taste with straw notes. Fullish body. Smooth mouthfeel. Dry metallic wooden malty aftertaste with smoky notes. Very nice. &#40;0.355l bottle, Traveller's Pub & Club, Tallinn.&#41;",14
"Small white head doesn't last. Pale yellow body with carbonation. Papery straw and caramel aroma. Dry papery straw and caramel taste with acidic notes. Light body. Unclean palate. Aftertaste is the same. Boring. &#40;0.33l bottle, Õlletorn, Tallinn.&#41;",9
"Biggish white lasting head. Yellow body with carbonation. Malty straw aroma. Dry resiny straw taste with chalky notes. Mid-bodied. Sharpish mouthfeel. Dry straw aftertaste. Decent. &#40;0.5l bottle, Õlletorn, Tallinn.&#41;",11
"Small white head doesn't last. Pale yellow body with carbonation. Lemony soda aroma with sugary notes. Sweetish-dry lemony paper taste with sugary notes. Light body. No aftertaste. Useless. &#40;0.33l bottle, Õlletorn, Tallinn.&#41;",8
"Medium white head doesn't last. Pale yellow body with carbonation. Sulphury chalky aroma with vegetable notes. Dry-sweetish papery chalky taste with straw and grain notes. Dry grainy vegetable aftertaste. Useless. &#40;0.5l bottle at Õlletorn, Tallinn.&#41;",8
"Small offwhite head. Deep hazy amber body with light carbonation. Faint malty aroma. Dry-sweetish mealy taste of nothing much. Mid-bodied. Chalky mouthfeel. Dry vinuous faintly malty aftertaste with wooden notes. Incredibly bland and neutral. Thought this would be the most flavourful of the lot, but it's the other way around. &#40;0.5l draft at brewpub.&#41;",10
"Big light brown lasting head. Deep dark red body with light carbonation. Dusty caramelly wild berry aroma, quite harmonic. Dry-acidic roasty dusty taste. Mid-bodied. Dry straw and metal aftertaste with burnt coffee notes. Not their best. &#40;0.5l draft at brewpub.&#41;",11
Biggish brown head. Deep brown body with light carbonation. Roasty caramelly aroma. Dry papery roasty caramel taste with watery notes. Mid-bodied. Dry earthy metallic grassy roasty caramel aftertaste. Not great. &#40;0.33l can from some Alkoholipood in Tallinn.&#41;,11
Small light brown head. Deep brown body with light carbonation. Intense caramel pudding aroma with spicy cinnamon notes. Dry-sweetish intense chocolatey cinnamon taste with caramel and ginger notes. Mid-bodied. Dry cinnamon and chocolate aftertaste. Surprisingly good. Quite like it. &#40;0.5l bottle from some Alkoholipood in Tallinn.&#41;,13
"Medium offwhite head. Yellow body with vigourous carbonation. Straw, caramel, and grain aroma with rubbery notes. Dry-sweetish caramelly straw taste. Mid-bodied. Smoothish mouthfeel. Dry resiny straw aftertaste. Decent. &#40;0.5l bottle, some Tallinn supermarket.&#41;",9
"Medium white lasting head. Yellow body with light carbonation. Hardly any aroma. Dry-sweetish papery sugary taste. Mid-bodied. Dry earthy metallic aftertaste. Somewhat watery. Incredibly bland and boring. &#40;0.5l bottle at Hell Hunt, Tallinn.&#41;",8
